id,roadname,direction,status,speeddiff,roadID,x,y
40,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.54549905431836,30.487400310996875
41,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.54580584714593,30.487381831169397
42,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.54612667417358,30.487334883810497
43,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.54644048155772,30.487255427949716
44,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.54676130398254,30.48715688761341
45,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.54707510517858,30.487046833007746
46,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.54740394329846,30.48689311617261
47,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.54776386075353,30.486657278205335
48,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.5480846794444,30.48637767274844
49,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.54836038039858,30.486124570065726
50,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.55387470083546,30.480719087739413
51,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.55461638202632,30.480018623173944
52,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.55626001872817,30.47840813955987
53,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.55758986529173,30.47710787804852
54,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.55797267190988,30.47669467673379
55,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.55825526271965,30.476389988431393
56,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.55846971105217,30.47612718298456
57,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.5586530938981,30.475887222914082
58,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.55882845884975,30.475652947915563
59,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.55950886939154,30.47463562531554
60,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.55975437937103,30.474187902811963
61,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.55991471119376,30.473890714458754
62,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56005199784201,30.47359339182029
63,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56030452706155,30.472993113925746
64,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56044982977046,30.47265201182381
65,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56052599340481,30.472407984902897
66,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56067931882546,30.47195442241642
67,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56083966672033,30.471373102426202
68,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56094691064757,30.470839294097356
69,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56102308199297,30.47047899582444
70,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56105415950864,30.470238802579985
71,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56107621726467,30.470034787121527
72,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56109226274717,30.469844159689497
73,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56113036812711,30.469422723624493
74,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.5611534552349,30.46888509687208
75,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56116049659573,30.46854179661379
76,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56115350268857,30.46831114723028
77,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56113848922348,30.468137571699895
78,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56113048826258,30.467969704414894
79,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56107642963312,30.467466260389756
80,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56093223095624,30.46662707707307
81,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56086312643437,30.466333256388843
82,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56078700336097,30.466102409201465
83,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56054961875009,30.465369863419898
84,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56038935604467,30.46489295880165
85,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56029720193146,30.46464869032563
86,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56022908638563,30.464484635192456
87,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56019803186743,30.464431204477556
88,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56015996255451,30.46439495922734
89,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56012890525092,30.464373920067917
90,神墩一路,从神墩一路西口到神墩一路东口,1,2.190853260367195,1,114.56002270711033,30.464324180136927
91,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56003773797062,30.464297508655402
92,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56010686710867,30.46432810021428
93,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56014493762189,30.46435104897926
94,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56018300806275,30.46437399768284
95,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56022107669538,30.464417940912206
96,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56025213117785,30.46447137159773
97,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.5603282614952,30.46463923712855
98,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56041240018122,30.46488539358508
99,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.5605806779219,30.46536040989955
100,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56082507525764,30.466092965241693
101,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56089318278045,30.466329499580624
102,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56095427229678,30.46662320897665
103,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56110748719989,30.467466303721
104,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56116054436278,30.4679640477695
105,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56119960289197,30.468130058752152
106,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.5612146156829,30.468311232256713
107,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56121459661419,30.468541871875054
108,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56121456822986,30.468885181898475
109,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56119949568553,30.469426718832892
110,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56116038890721,30.46984425463893
111,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56114534486302,30.47004058201167
112,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56111527233857,30.470244586360483
113,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56107617974337,30.470488567495316
114,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56100802349307,30.47084887714756
115,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56089276511739,30.471380775002643
116,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56073241717863,30.471967793835656
117,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56059512227682,30.47242147933825
118,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56050292841194,30.472669282709905
119,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.5603736563859,30.47301040798566
120,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.56011311247673,30.47361447407794
121,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.55996781094942,30.473911685528787
122,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.5598074793857,30.474210873697654
123,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.55955495651787,30.474658586500063
124,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.55888256264473,30.475683520266912
125,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.55870619602887,30.475919693643384
126,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.55851579976532,30.476159643570305
127,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.55830135207732,30.476420549930694
128,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.55802577550719,30.476730947908194
129,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.55763595568473,30.477144139251553
130,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.55633617648151,30.47842545627797
131,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.5561227122879,30.478634858451954
132,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.5546614770385,30.4800529887027
133,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.55392781494429,30.48075546757921
134,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.54840649079138,30.48616084773088
135,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.5481307900902,30.486417749818163
136,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.54780195212209,30.48669744034927
137,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.54744203496797,30.486936977780164
138,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.54710617926638,30.48709647975619
139,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.54678435789486,30.487210317909263
140,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.54647055364536,30.48730887236789
141,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.54613469025863,30.48738828476256
142,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.54581286075532,30.487435330181174
143,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.5455070703053,30.487457511061724
144,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.54508597670264,30.487470058023295
145,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.54261541618963,30.487455451084493
146,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.54165178833861,30.48744950153295
147,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.5381168220623,30.48750279458432
148,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.53615006703657,30.487530676177386
149,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.53582109003811,30.48753750796762
150,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.53535469819414,30.487546013505128
151,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.53500264320105,30.487541386058588
152,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.529400261451,30.4875582066865
153,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.52872710250736,30.487556505444807
154,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.52839804110893,30.487565166820577
155,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.52386609806199,30.487570572919932
156,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.52241920282147,30.48757620434461
157,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.52171480013722,30.487568607190916
158,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.51561347193584,30.48758793518165
159,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.50863714815354,30.487604190433423
160,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.5000149053,30.487653076894215
161,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.49815386296805,30.48765321255141
162,神墩一路,从神墩一路东口到神墩一路西口,1,2.257242753105595,2,114.49223338021432,30.48765647063837
163,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.49754821972859,30.491773934049718
164,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.49855905123533,30.4917635626633
165,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.50001456142735,30.491718326349368
166,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.50092500048369,30.491700048506615
167,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.50362114791386,30.491627987780138
168,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.50473130633097,30.491598883341837
169,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.5055051968276,30.491583973234643
170,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.50578022300407,30.491571487812127
171,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.50649287636936,30.491556390425597
172,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.50727377716109,30.491531991012653
173,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.50972482675193,30.491462867503753
174,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.511202236025,30.491436654198075
175,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.51341526946996,30.49138962214676
176,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.51444096251855,30.491362050634166
177,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.5146707877418,30.49134930641988
178,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.51630963798031,30.491294847220594
179,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.51655450682178,30.49129173528413
180,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.51826955582798,30.49126032713559
181,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.51918074281274,30.49123605290065
182,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.52010696115502,30.491221500876843
183,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.52044412840083,30.491205227262324
184,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.5210712909217,30.491187840569197
185,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.52535076717682,30.491081099672105
186,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.52595577277867,30.491059787378877
187,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.52745569582248,30.491033177387948
188,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.52854322338192,30.490999666324008
189,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.53123679516364,30.490943531485005
190,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.531871781076,30.49092789799147
191,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.53303538431389,30.49090023857962
192,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.53417586610104,30.490920171214647
193,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.53599732662,30.49099114374497
194,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.53733626123228,30.491057215385272
195,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.5392026254603,30.491225380366103
196,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.54384637380706,30.49160335221627
197,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.54442791167183,30.49160075021153
198,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.54742661179301,30.491580036801736
199,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.55043194717736,30.491358759875204
200,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.55359022844587,30.49091056188919
201,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.55662578212845,30.490490366487364
202,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.55936231019543,30.490076856109695
203,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.56308522929224,30.48956537477112
204,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.56688356507858,30.48901889718482
205,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.5683347889521,30.48881267329295
206,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.57014640967915,30.488570531407372
207,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.5741796281465,30.48798308166037
208,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.57741819350473,30.48751834484751
209,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.57780758402016,30.48746901945951
210,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.57892966536218,30.487311476948825
211,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.58370251144513,30.486669357535433
212,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.58451103798065,30.48661627754406
213,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.58525949406487,30.48657074659925
214,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.58725155563558,30.486537015879154
215,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.58815296555589,30.486537210839288
216,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.58967155211626,30.486621333961942
217,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.59159511312123,30.486821743414897
218,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.5936704921645,30.4871497472073
219,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.59500561349948,30.48741277103765
220,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.59634863606742,30.487759592539575
221,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.59850747355894,30.48838456285751
222,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.60036114945453,30.488877875667175
223,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.6020847026938,30.48923193639538
224,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.60409000400641,30.48957803963479
225,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.6055013982916,30.489781350763256
226,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.60760632635305,30.489980354726434
227,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.60948120326024,30.490068677891283
228,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.61130395906602,30.49011501706466
229,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.61327844337413,30.490145806148636
230,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.61532168603928,30.49026796135785
231,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.61744765943796,30.490483356863784
232,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.61807303013833,30.490509418036332
233,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.61943658853627,30.490729131986882
234,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.62258398291846,30.491145088771063
235,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.62498498000207,30.491393913432145
236,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.62541941518528,30.49142006123349
237,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.62656189835907,30.491471986466195
238,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.62775027291093,30.49150281774459
239,关葛道路,从高新大道到短咀里湖桥（武汉市边界）,1,171.0814544741212,3,114.63206197114884,30.491597893622945
240,珞喻东路,从老武黄立交到青王路,1,30.113580271347487,4,114.45279241885183,30.512833963706694
241,珞喻东路,从老武黄立交到青王路,1,30.113580271347487,4,114.45397908899287,30.512743253285887
242,珞喻东路,从老武黄立交到青王路,1,30.113580271347487,4,114.45442247185944,30.51271760413712
243,珞喻东路,从老武黄立交到青王路,1,30.113580271347487,4,114.45483576844659,30.512674794819777
244,珞喻东路,从老武黄立交到青王路,1,30.113580271347487,4,114.45554801690201,30.512592616666605
245,珞喻东路,从老武黄立交到青王路,1,30.113580271347487,4,114.45622918504907,30.512487385548386
246,珞喻东路,从老武黄立交到青王路,1,30.113580271347487,4,114.45697858867477,30.512359540897922
247,珞喻东路,从老武黄立交到青王路,1,30.113580271347487,4,114.45774406342142,30.512214657004783
248,珞喻东路,从老武黄立交到青王路,1,30.113580271347487,4,114.45841825851903,30.512082859570548
249,珞喻东路,从老武黄立交到青王路,1,30.113580271347487,4,114.4589770877223,30.511983177435372
250,珞喻东路,从老武黄立交到青王路,1,30.113580271347487,4,114.45958107199685,30.511914107673434
251,珞喻东路,从老武黄立交到青王路,1,30.113580271347487,4,114.45987202932915,30.511909139721553
252,珞喻东路,从老武黄立交到青王路,1,30.113580271347487,4,114.4602392377125,30.511942454777177
253,珞喻东路,从老武黄立交到青王路,1,30.113580271347487,4,114.4605151468969,30.511983239872205
254,珞喻东路,从老武黄立交到青王路,1,30.113580271347487,4,114.46132683464208,30.51209966799012
255,珞喻东路,从老武黄立交到青王路,1,30.113580271347487,4,114.4619699781585,30.512185189118625
256,珞喻东路,从老武黄立交到青王路,1,30.113580271347487,4,114.46268136968747,30.512196619884563
